0x4a4e6f5269a6ef8e3002d08be4a72937ceedfa7f54951690ab2d527c353ef02b,0x0000000000000000000000000000000000000000000000000000000000000002,0x0000000000000000000000000000000000000001431e0fae6d7217caa0000000
0x4a4e6f5269a6ef8e3002d08be4a72937ceedfa7f54951690ab2d527c353ef02b,0x0000000000000000000000000000000000000000000000000000000000000003,0x436f636f73546f6b656e00000000000000000000000000000000000000000014
0x4a4e6f5269a6ef8e3002d08be4a72937ceedfa7f54951690ab2d527c353ef02b,0x0000000000000000000000000000000000000000000000000000000000000004,0x434f434f5300000000000000000000000000000000000000000000000000000a
0x4a4e6f5269a6ef8e3002d08be4a72937ceedfa7f54951690ab2d527c353ef02b,0x0000000000000000000000000000000000000000000000000000000000000005,0x0000000000000000000000000000000000000000000000000000000000000012
0x4a4e6f5269a6ef8e3002d08be4a72937ceedfa7f54951690ab2d527c353ef02b,0x0000000000000000000000000000000000000000000000000000000000000007,0x00000000000000000000002c3febbd385467da7fedb88ca6dbfa317dc492f701
0x4a4e6f5269a6ef8e3002d08be4a72937ceedfa7f54951690ab2d527c353ef02b,0x3498e77c347b2248d18330d8ffd39899e99064e0b50b08f6505d454aad589267,0x0000000000000000000000000000000000000000000000000000000000000001
0x4a4e6f5269a6ef8e3002d08be4a72937ceedfa7f54951690ab2d527c353ef02b,0x784f3818d97952f8b0d21f9621b876ed1e5d5044c8babb9523fa75a496344592,0x0000000000000000000000000000000000000001431e0fae6d7217caa0000000
0xd3b611dfa5a377229ecef94456191bec18a4f82be974212db18b31c76bdbed46,0x000000000000000000000000000000000000000000000000000000000000000b,0x0000000000000000000000000000000000000000000000000000000000000001
0xd3b611dfa5a377229ecef94456191bec18a4f82be974212db18b31c76bdbed46,0x0175b7a638427703f0dbe7bb9bbf987a2551717b34e79f33b5b1008d1fa01db9,0x0000000000000000000000002c3febbd385467da7fedb88ca6dbfa317dc492f7
0xd3b611dfa5a377229ecef94456191bec18a4f82be974212db18b31c76bdbed46,0x15267c2b0d3b24387d51031ee4f56192f3cc7e9234d68de96f338fff14732703,0x0000000000000000000000000000000000000000000000000000000000000001
0x65996edce75a46cdde5dd6251e983f684303fad48bf888f9b707f272fa3ffc44,0x3171c2cd4c07db8e15eb5e05f54ef7d956702039c425476603de465e1fc3db0f,0x0000000000000000000000000000000000000001431e0fae6d7217caa0000000
0x65996edce75a46cdde5dd6251e983f684303fad48bf888f9b707f272fa3ffc44,0x784f3818d97952f8b0d21f9621b876ed1e5d5044c8babb9523fa75a496344592,0x0000000000000000000000000000000000000000000000000000000000000000
0xf1d17ddfd11cd985f07ae016ede5de5216efea167c7b6141d34afebaf8713fb4,0x000000000000000000000000000000000000000000000000000000000000000b,0x0000000000000000000000000000000000000000000000000000000000000002
0xf1d17ddfd11cd985f07ae016ede5de5216efea167c7b6141d34afebaf8713fb4,0x0175b7a638427703f0dbe7bb9bbf987a2551717b34e79f33b5b1008d1fa01dba,0x0000000000000000000000008226d648402036abf6156884604698c5769a543c
0xf1d17ddfd11cd985f07ae016ede5de5216efea167c7b6141d34afebaf8713fb4,0x9eb796486c12df203de68bf324ea6032394a483014b3b9342839b7c7e282b67f,0x0000000000000000000000000000000000000000000000000000000000000002
0xedd539d324dcd876102f07b0426e56a1072f35849d28c23a86506e3a63d786b9,0x000000000000000000000000000000000000000000000000000000000000000b,0x0000000000000000000000000000000000000000000000000000000000000003
0xedd539d324dcd876102f07b0426e56a1072f35849d28c23a86506e3a63d786b9,0x0175b7a638427703f0dbe7bb9bbf987a2551717b34e79f33b5b1008d1fa01dbb,0x000000000000000000000000f9948bd195a7aa64fbbc461b8d1286873c364721
0xedd539d324dcd876102f07b0426e56a1072f35849d28c23a86506e3a63d786b9,0xc65673c3c150e086eff5d41e081878cddfc40fe190f86c78596c77be45b7e478,0x0000000000000000000000000000000000000000000000000000000000000003
0x409794283f121f4635837951d4a3d96eef18ec63f6de7ca9d4de1578907d4dd4,0xaeb20825d7d585d7081cb930c1cd97f808871cf7d8ce2b031eae71af0dca520c,0x0000000000000000000000000000000000000000000000048dbbf2f2ecd00000
0xaab4f5676d7a8823078e7ee3e47c8d8b4e7ae5677022aa78aee1786c12c6f8bb,0x1d0cadd60fbdb606db21e77a93569f0527062044b7ceae9971257e6ee89fe7e6,0x0000000000000000000000000000000000000000000000000de0b6b3a7640000
0x2da93de19298cc6e714009b0a0704138aa68851b532f8bf167236ae9fd996630,0xd3fdd001642d2a4c3d0df550fd6427fd07860c39a63a7a9b11820dd40c052618,0x0000000000000000000000000000000000000000000000000de0b6b3a7640000
0xd1c95fb455f3b531cab97be9be16f003402229efaaf636076a908f0749cdbd47,0x66f8282891e242c7dc6d0357b8a922a1774aa2191262e38565206fd6d7a8c622,0x0000000000000000000000000000000000000000000000020f5b1eaad8d80000
0x24fffee82bfb610c3fc6815befcc1b81d0ef9cbaae1de8ab841b1d827412db72,0x66f8282891e242c7dc6d0357b8a922a1774aa2191262e38565206fd6d7a8c622,0x00000000000000000000000000000000000000000026b647060cbe5fc9280000
